Location,Ground_Truth,State_List,Coverage_Result,Rank
7,declare ( declare_directive ) _semicolon,"[82, 3155]",FOUND,1
14,( declare_directive ) _semicolon,[3358],FOUND,1
15,strict_types = literal,[2251],FOUND,1
27,= literal,[3334],FOUND,1
28,integer,[1667],FOUND,1
29,) _semicolon,"[1278, 3078, 3226]",FOUND,1
30,;,[39],FOUND,1
33,namespace namespace_name _semicolon,"[672, 675, 574, 572, 157, 3155]",FOUND,4
43,name namespace_name_repeat1,[2219],FOUND,1
47,\ name,"[2168, 2171]",FOUND,2
48,name,[3072],FOUND,1
52,\ name,"[2351, 2157, 2171]",FOUND,2
53,name,[3072],FOUND,1
62,;,"[2351, 2118, 2157, 2171]",FOUND,1
64,program_repeat1,"[573, 652, 574, 572, 2, 157, 3155]",FOUND,1
85,class name declaration_list,"[573, 652, 574, 572, 2, 157, 3155]",FOUND,10
91,name declaration_list,[3194],FOUND,2
103,{ declaration_list_repeat1 },[1965],FOUND,2
109,use _name _semicolon,[1617],FOUND,6
113,name,[1808],FOUND,1
127,;,"[1250, 1850, 3163]",FOUND,2
133,use _name _semicolon,"[573, 1691, 1757, 1755, 1614]",FOUND,14
137,name,[1808],FOUND,1
150,;,"[1250, 1850, 3163]",FOUND,2
152,},"[573, 1691, 1757, 1755, 1611, 1614]",FOUND,5
