Location,Ground_Truth,State_List,Coverage_Result,Rank
7,declare ( declare_directive ) _semicolon,"[82, 3155]",FOUND,1
14,( declare_directive ) _semicolon,[3358],FOUND,1
15,strict_types = literal,[2251],FOUND,1
27,= literal,[3334],FOUND,1
28,integer,[1667],FOUND,1
29,) _semicolon,"[1278, 3078, 3226]",FOUND,1
30,;,[39],FOUND,1
33,namespace namespace_name _semicolon,"[672, 675, 574, 572, 157, 3155]",FOUND,4
43,name namespace_name_repeat1,[2219],FOUND,1
47,\ name,"[2168, 2171]",FOUND,2
48,name,[3072],FOUND,1
52,\ name,"[2351, 2157, 2171]",FOUND,2
53,name,[3072],FOUND,1
62,;,"[2351, 2118, 2157, 2171]",FOUND,1
64,program_repeat1,"[573, 652, 574, 572, 2, 157, 3155]",FOUND,1
85,trait name declaration_list,"[573, 652, 574, 572, 2, 157, 3155]",FOUND,27
91,name declaration_list,[3295],FOUND,1
106,{ declaration_list_repeat1 },[2867],FOUND,1
112,public,[1617],FOUND,1
119,function name formal_parameters _return_type compound_statement,"[1517, 1597, 1593, 960]",FOUND,1
128,name formal_parameters _return_type compound_statement,[2652],FOUND,1
140,( simple_parameter ),[2994],FOUND,2
141,float,[969],FOUND,20
147,$ name,"[1816, 1820, 1891, 2071, 1951]",FOUND,1
148,name,"[1951, 2071, 3190]",FOUND,1
153,),"[1951, 2071, 843, 2644, 2434]",FOUND,2
154,: type,"[1951, 2071, 2051, 1873]",FOUND,2
156,float,"[1951, 2071, 1590]",FOUND,16
166,{ program_repeat1 },"[1951, 2071, 2079, 2087, 1807, 2656, 2142, 2765]",FOUND,2
175,program_repeat1 },"[1951, 2071, 2765, 2656, 2142, 88]",FOUND,5
208,return expression _semicolon,"[1951, 2071, 2765, 2656, 2142, 88]",FOUND,2
215,( expression ),"[1951, 2071, 2765, 2656, 2142, 263]",FOUND,14
216,( expression ),"[1951, 2071, 2765, 2656, 2142, 175]",FOUND,8
217,$ name,"[1951, 2071, 2765, 2656, 2142, 181]",FOUND,1
218,name,"[1951, 2071, 2765, 2656, 2142, 2018]",FOUND,1
222,-> _member_name,"[1951, 2071, 2765, 2656, 2142, 843, 863, 841, 885, 1285, 1283, 1568, 2363, 3252, 867, 2902]",FOUND,2
224,name,"[1951, 2071, 2765, 2656, 2142, 1834]",FOUND,1
232,/ expression,"[1951, 2071, 2765, 2656, 2142, 840, 838, 884, 1285, 1283, 1568, 2363, 3252]",FOUND,37
234,integer,"[1951, 2071, 2765, 2656, 2142, 422]",FOUND,4
237,),"[1951, 2071, 2765, 2656, 2142, 1278, 1268, 1285, 1283, 1314, 1280, 1568]",FOUND,3
239,* expression,"[1951, 2071, 2765, 2656, 2142, 1030, 1017, 1285, 1283, 1562, 2902, 2363, 3252]",FOUND,25
241,$ name,"[1951, 2071, 2765, 2656, 2142, 422]",FOUND,1
242,name,"[1951, 2071, 2765, 2656, 2142, 2018]",FOUND,1
247,),"[1951, 2071, 2765, 2656, 2142, 843, 863, 841, 885, 1285, 1283, 1314, 1280, 1562, 2363, 3252, 867, 2902]",FOUND,8
248,;,"[1951, 2071, 2765, 2656, 2142, 1164, 1172, 1336, 1407, 1479, 2795, 2314, 3271]",FOUND,1
254,},"[1951, 2071, 2765, 2656, 2142, 573, 551, 574, 572, 75]",FOUND,1
256,},"[1951, 2071, 2765, 2656, 2142, 669, 1700, 1757, 1755, 1614]",FOUND,7
280,},"[1951, 2071, 2765, 2656, 2142, 669, 1700, 1757, 1755, 1614]",FOUND,7
