Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"3,2",function_definition,"[0, 539]",0
"4,2",function_definition,"[0, 539]",0
"5,2",function_definition,"[0, 539]",0
"7,1",primitive_type,"[361, 44, 1820]",2
"7,5",identifier,"[739, 796, 1128]",1
"7,9",( parameter_declaration ),"[1363, 1458, 1356]",3
"7,10",primitive_type,[624],1
"7,14",),"[739, 720, 1118, 1598]",4
"8,1",{ preproc_if_repeat1 },"[1290, 1260, 1511, 1458, 1300, 1356]",1
"9,3",primitive_type,[23],2
"9,9",identifier,"[739, 801, 1139]",1
"9,13",", _declaration_declarator","[1363, 1455, 1361]",4
"9,15",identifier,[1148],1
"9,22",;,"[1363, 1477, 1617, 1457]",2
"10,3",primitive_type,"[229, 25]",6
"10,7",identifier,"[739, 801, 1139]",1
"10,12",", _declaration_declarator","[1363, 1455, 1361]",4
"10,14",identifier,[1148],1
"10,19",", _declaration_declarator","[1363, 1477, 1617, 1457]",3
"10,21",identifier,[1148],1
"10,25",;,"[1363, 1477, 1623, 1617, 1457]",2
"12,3",identifier = expression,"[229, 31, 25]",4
"12,9",= expression,"[405, 801, 1139, 1056]",2
"12,11",number_literal,[559],2
"12,12",;,"[684, 982, 1056]",1
"13,3",identifier = expression,"[248, 244, 31, 25]",5
"13,9",= expression,"[405, 801, 1139, 1056]",2
"13,11",number_literal,[559],2
"13,14",;,"[684, 982, 1056]",1
"14,3",identifier = expression,"[248, 244, 31, 25]",5
"14,8",= expression,"[405, 801, 1139, 1056]",2
"14,10",number_literal,[559],2
"14,12",;,"[684, 982, 1056]",1
"16,2",preproc_if_repeat1,"[248, 244, 31, 25]",11
"17,3",identifier,"[248, 244, 31, 25]",1
"17,9",( expression ),"[405, 801, 1139, 1056]",5
"17,10",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"17,11",string_content escape_sequence,[1531],2
"17,15",escape_sequence,[1547],2
"17,17",string_content,"[1554, 1547]",3
"17,24",escape_sequence,"[1554, 1547]",2
"17,26","""","[1554, 1547]",1
"17,27",),"[627, 663, 684, 1018]",2
"17,28",;,"[693, 668, 837, 1056]",1
"18,3",identifier,"[248, 244, 31, 25]",1
"18,9",( expression ),"[405, 801, 1139, 1056]",5
"18,10",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"18,11",string_content escape_sequence,[1531],2
"18,26",escape_sequence,[1547],2
"18,28","""","[1554, 1547]",1
"18,29",),"[627, 663, 684, 1018]",2
"18,30",;,"[693, 668, 837, 1056]",1
"20,3",identifier = expression,"[248, 244, 31, 25]",5
"20,8",= expression,"[405, 801, 1139, 1056]",2
"20,10",identifier,[559],1
"20,15",;,"[715, 982, 684, 1056]",1
"21,3",while parenthesized_expression statement,"[248, 244, 31, 25]",13
"21,9",( expression ),[1757],1
"21,10",identifier,[452],1
"21,15",<= expression,"[715, 1033]",17
"21,18",identifier,[506],1
"21,23",),"[715, 985, 684, 1033]",1
"22,3",{ preproc_if_repeat1 },"[653, 366]",1
"23,5",identifier = expression,[27],2
"23,13",= expression,"[405, 801, 1139, 1056]",2
"23,15",( expression ),[559],4
"23,16",number_literal,[378],4
"23,20",/ expression,"[684, 1031]",0
"23,22",number_literal,[539],2
"23,25",),"[684, 697, 1031]",1
"23,27",* expression,"[664, 837, 982, 684, 1056]",15
"23,29",( expression ),[539],4
"23,30",identifier,[378],1
"23,35",- expression,"[527, 1031, 1077, 1856]",11
"23,37",number_literal,[533],2
"23,41",),"[684, 975, 1031]",1
"23,42",;,"[664, 837, 697, 684, 982, 1056]",1
"24,5",identifier,"[248, 244, 28]",2
"24,11",( expression argument_list_repeat1 ),"[405, 801, 1139, 1056]",3
"24,12",""" string_literal_repeat1 ""","[988, 1256, 451]",5
"24,13",string_content escape_sequence,[1531],2
"24,18",escape_sequence,[1547],2
"24,20",escape_sequence string_content,"[1554, 1547]",5
"24,22",string_content,"[1554, 1547]",3
"24,27",escape_sequence,"[1554, 1547]",2
"24,29","""","[1554, 1547]",1
"24,30",", expression","[627, 663, 684, 1018]",1
"24,32",identifier,[476],1
"24,36",", expression","[715, 1025, 1572]",2
"24,38",identifier,[476],1
"24,45",),"[715, 1025, 1668, 1572]",1
"24,46",;,"[698, 668, 837, 1056]",1
"25,5",identifier = expression,"[248, 244, 31, 28]",4
"25,10",= expression,"[405, 801, 1139, 1056]",2
"25,12",identifier,[559],1
"25,17",+ expression,"[715, 982, 684, 1056]",10
"25,19",identifier,[533],1
"25,23",;,"[715, 975, 684, 982, 1056]",1
"26,3",},"[248, 244, 31, 28]",1
"28,3",return expression ;,"[173, 244, 198, 31, 25]",5
"28,10",number_literal,[475],2
"28,11",;,"[684, 1070]",1
"29,1",},"[199, 244, 31, 25]",1
