Location,Ground_Truth,State_List,Rank
"1,1",#include system_lib_string preproc_include_token2,"[1, 1820]",1
"1,10",system_lib_string preproc_include_token2,[1392],1
"1,19",preproc_include_token2,[1816],1
"2,1",#include system_lib_string preproc_include_token2,"[361, 44, 1820]",3
"2,10",system_lib_string preproc_include_token2,[1392],1
"2,20",preproc_include_token2,[1816],1
"3,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"3,10",system_lib_string preproc_include_token2,[1392],1
"3,20",preproc_include_token2,[1816],1
"4,1",#include system_lib_string preproc_include_token2,"[361, 43, 44, 1820]",3
"4,10",system_lib_string preproc_include_token2,[1392],1
"4,19",preproc_include_token2,[1816],1
"6,1",#define identifier preproc_arg preproc_include_token2,"[361, 43, 44, 1820]",6
"6,9",identifier preproc_arg preproc_include_token2,[1879],1
"6,25",preproc_arg preproc_include_token2,[1528],1
"6,29",preproc_include_token2,[1877],1
"8,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",6
"8,9",identifier preproc_arg preproc_include_token2,[1879],1
"8,22",preproc_arg preproc_include_token2,[1528],1
"8,26",preproc_include_token2,[1877],1
"9,1",#define identifier preproc_arg preproc_include_token2,"[341, 43, 44, 1820]",6
"9,9",identifier preproc_arg preproc_include_token2,[1879],1
"9,20",preproc_arg preproc_include_token2,[1528],1
"9,25",preproc_include_token2,[1877],1
"11,1",static,"[341, 43, 44, 1820]",1
"11,8",primitive_type,"[722, 695]",1
"11,13",identifier,"[739, 719, 1128]",1
"11,22",[ expression ],"[1363, 1458, 1356]",16
"11,23",identifier,[420],3
"11,33",],"[827, 1071]",1
"11,34",;,"[1303, 1363, 1458, 1356]",5
"12,1",static,"[225, 43, 44, 1820]",1
"12,8",primitive_type,"[722, 695]",1
"12,13",* _declarator,"[739, 719, 1128]",2
"12,14",identifier,[949],1
"12,22",= expression,"[1300, 1291, 1363, 1458, 1356]",10
"12,24",identifier,[459],1
"12,33",;,"[715, 1032, 1606]",7
"14,1",primitive_type,"[226, 43, 44, 1820]",2
"14,6",* _declarator,"[739, 796, 1128]",2
"14,7",identifier,[949],1
"14,12",( parameter_declaration ),"[1300, 1291, 1363, 1458, 1356]",3
"14,13",primitive_type,[623],1
"14,20",identifier,"[739, 720, 1118, 1598]",2
"14,24",),"[1300, 1321, 1598]",2
"14,25",;,"[1290, 1254, 1300, 1291, 1363, 1458, 1356]",5
"15,1",primitive_type,"[225, 43, 44, 1820]",2
"15,6",identifier,"[739, 796, 1128]",1
"15,11",( parameter_declaration ),"[1363, 1458, 1356]",3
"15,12",primitive_type,[624],1
"15,17",* _declarator,"[739, 720, 1118, 1598]",1
"15,18",identifier,"[788, 1443, 1393, 1598]",1
"15,21",),"[1300, 1366, 1321, 1598]",2
"15,22",;,"[1290, 1260, 1511, 1458, 1300, 1356]",4
"17,1",primitive_type,"[225, 43, 44, 1820]",2
"17,8",identifier,"[739, 796, 1128]",1
"17,16",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"17,17",primitive_type,[624],1
"17,22",identifier,"[739, 720, 1118, 1598]",2
"17,26",[ ],"[1300, 1321, 1598]",9
"17,27",],[420],2
"17,28",", parameter_declaration","[1297, 1300, 1321, 1598]",1
"17,30",primitive_type,[649],1
"17,37",identifier,"[739, 720, 1118, 1748, 1601]",2
"17,49",),"[1300, 1321, 1748, 1601]",2
"17,50",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"19,1",primitive_type,"[225, 43, 44, 1820]",2
"19,5",identifier,"[739, 796, 1128]",1
"19,19",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"19,20",primitive_type,[624],1
"19,24",identifier,"[739, 720, 1118, 1598]",2
"19,28",", parameter_declaration","[1300, 1321, 1598]",1
"19,30",primitive_type,[649],1
"19,35",* _declarator,"[739, 720, 1118, 1748, 1601]",1
"19,36",identifier,"[788, 1443, 1393, 1748, 1601]",1
"19,40",[ ],"[1300, 1366, 1321, 1748, 1601]",8
"19,41",],[420],2
"19,42",),"[1297, 1300, 1366, 1321, 1748, 1601]",2
"19,43",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"21,1",primitive_type,"[225, 43, 44, 1820]",2
"21,8",identifier,"[739, 796, 1128]",1
"21,18",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"21,19",primitive_type,[624],1
"21,24",* _declarator,"[739, 720, 1118, 1598]",1
"21,25",identifier,"[788, 1443, 1393, 1598]",1
"21,33",[ ],"[1300, 1366, 1321, 1598]",7
"21,34",],[420],2
"21,35",", parameter_declaration","[1297, 1300, 1366, 1321, 1598]",1
"21,37",const,[649],3
"21,43",primitive_type,"[711, 695]",1
"21,50",identifier,"[739, 719, 1118, 1748, 1601]",2
"21,65",),"[1300, 1321, 1748, 1601]",2
"21,66",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"22,1",primitive_type,"[225, 43, 44, 1820]",2
"22,6",identifier,"[739, 796, 1128]",1
"22,17",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"22,18",primitive_type,[624],1
"22,23",* _declarator,"[739, 720, 1118, 1598]",1
"22,24",identifier,"[788, 1443, 1393, 1598]",1
"22,32",[ ],"[1300, 1366, 1321, 1598]",7
"22,33",],[420],2
"22,34",", parameter_declaration","[1297, 1300, 1366, 1321, 1598]",1
"22,36",const,[649],3
"22,42",primitive_type,"[711, 695]",1
"22,49",identifier,"[739, 719, 1118, 1748, 1601]",2
"22,60",),"[1300, 1321, 1748, 1601]",2
"22,61",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"24,1",primitive_type,"[225, 43, 44, 1820]",2
"24,5",identifier,"[739, 796, 1128]",1
"24,11",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"24,12",const,[624],4
"24,18",primitive_type,"[711, 695]",1
"24,23",* _declarator,"[739, 719, 1118, 1598]",1
"24,24",identifier,"[788, 1443, 1393, 1598]",1
"24,26",", parameter_declaration","[1300, 1366, 1321, 1598]",1
"24,28",const,[649],3
"24,34",primitive_type,"[711, 695]",1
"24,39",* _declarator,"[739, 719, 1118, 1748, 1601]",1
"24,40",identifier,"[788, 1443, 1393, 1748, 1601]",1
"24,42",),"[1300, 1366, 1321, 1748, 1601]",2
"24,43",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"25,1",primitive_type,"[225, 43, 44, 1820]",2
"25,5",identifier,"[739, 796, 1128]",1
"25,12",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"25,13",const,[624],4
"25,19",primitive_type,"[711, 695]",1
"25,24",* _declarator,"[739, 719, 1118, 1598]",1
"25,25",identifier,"[788, 1443, 1393, 1598]",1
"25,27",", parameter_declaration","[1300, 1366, 1321, 1598]",1
"25,29",const,[649],3
"25,35",primitive_type,"[711, 695]",1
"25,40",* _declarator,"[739, 719, 1118, 1748, 1601]",1
"25,41",identifier,"[788, 1443, 1393, 1748, 1601]",1
"25,43",),"[1300, 1366, 1321, 1748, 1601]",2
"25,44",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"26,1",primitive_type,"[225, 43, 44, 1820]",2
"26,6",identifier,"[739, 796, 1128]",1
"26,10",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"26,11",primitive_type,[624],1
"26,16",* _declarator,"[739, 720, 1118, 1598]",1
"26,17",identifier,"[788, 1443, 1393, 1598]",1
"26,18",[ ],"[1300, 1366, 1321, 1598]",7
"26,19",],[420],2
"26,20",", parameter_declaration","[1297, 1300, 1366, 1321, 1598]",1
"26,22",primitive_type,[649],1
"26,29",identifier,"[739, 720, 1118, 1748, 1601]",2
"26,30",", parameter_declaration","[1300, 1321, 1748, 1601]",1
"26,32",primitive_type,[649],1
"26,39",identifier,"[739, 720, 1118, 1748, 1669, 1601]",2
"26,40",),"[1300, 1321, 1748, 1669, 1601]",2
"26,41",;,"[1288, 1260, 1511, 1458, 1300, 1356]",4
"27,1",primitive_type,"[225, 43, 44, 1820]",2
"27,6",identifier,"[739, 796, 1128]",1
"27,16",( parameter_declaration parameter_list_repeat1 ),"[1363, 1458, 1356]",2
"27,17",primitive_type,[624],1
"27,22",* _declarator,"[739, 720, 1118, 1598]",1
"27,23",identifier,"[788, 1443, 1393, 1598]",1
"27,24",[ ],"[1300, 1366, 1321, 1598]",7
"27,25",],[420],2
"27,26",", parameter_declaration","[1297, 1300, 1366, 1321, 1598]",1
"27,28",primitive_type,[649],1
"27,35",identifier,"[739, 720, 1118, 1748, 1601]",2
"27,40",", parameter_declaration","[1300, 1321, 1748, 1601]",1
"27,42",primitive_type,[649],1
"27,49",identifier,"[739, 720, 1118, 1748, 1669, 1601]",2
"27,52",", parameter_declaration","[1300, 1321, 1748, 1669, 1601]",1
"27,54",primitive_type,[649],1
"27,58",( _declarator ),"[739, 720, 1118, 1748, 1669, 1601]",11
"27,59",* _declarator,[411],1
"27,60",identifier,"[838, 1443, 1527]",1
"27,64",),"[1300, 1291, 1442]",3
"27,65",( parameter_declaration parameter_list_repeat1 ),"[1301, 1300, 1321, 1748, 1669, 1601]",3
"27,66",primitive_type,[623],1
"27,71",*,"[739, 720, 1118, 1598]",7
"27,72",", parameter_declaration","[788, 1443, 1393, 1598]",2
"27,74",primitive_type,[649],1
"27,79",*,"[739, 720, 1118, 1748, 1601]",7
"27,80",),"[788, 1443, 1393, 1748, 1601]",2
